,Unnamed: 0,cardinality,dimensionality,number of clusters,number of iterations,label mode,centroid mode,round,total time,label time,centroid time,cum_data_transfer,n_data_transfer,std_data_transfer,max_data_transfer,min_data_transfer,cum_centroids_transfer,n_centroids_transfer,std_centroids_transfer,max_centroids_transfer,min_centroids_transfer,cum_labels_transfer,n_labels_transfer,std_labels_transfer,max_labels_transfer,min_labels_transfer,cum_dists_transfer,n_dists_transfer,std_dists_transfer,max_dists_transfer,min_dists_transfer,cum_kernel,n_kernel,std_kernel,max_kernel,min_kernel
82,82,100.0,200.0,4.0,3.0,cuda,numba,1.0,0.00550603866577,0.00503087043762,7.60555267334e-05,0.000211135998368,1.0,0.0,0.000211135998368,0.000211135998368,0.000562367990613,3.0,7.88452270148e-06,0.000193887993693,0.000176351994276,4.86080013216e-05,3.0,1.2564050632e-06,1.7216000706e-05,1.44319999963e-05,0.00012319999747,3.0,1.70075155569e-05,6.50879964232e-05,2.80000008643e-05,0.00337199997902,3.0,1.10111756668e-06,0.00112528002262,0.00112259197235
83,83,100.0,200.0,4.0,3.0,cuda,numba,2.0,0.00542998313904,0.00498509407043,7.29560852051e-05,0.000206431999803,1.0,0.0,0.000206431999803,0.000206431999803,0.000549856007099,3.0,6.19249352667e-06,0.00018771199882,0.000174528002739,5.03679998219e-05,3.0,8.39891894871e-08,1.68639998883e-05,1.6672000289e-05,8.67840014398e-05,3.0,2.2323698188e-07,2.92160008103e-05,2.86720003933e-05,0.00337692797184,3.0,2.3013737731e-06,0.00112825596333,0.00112265598774
84,84,100.0,200.0,8.0,3.0,numba,numba,0.0,0.000903129577637,0.000464200973511,6.50882720947e-05,,,,,,,,,,,,,,,,,,,,,,,,,
85,85,100.0,200.0,8.0,3.0,numba,numba,1.0,0.000695943832397,0.000446796417236,7.08103179932e-05,,,,,,,,,,,,,,,,,,,,,,,,,
86,86,100.0,200.0,8.0,3.0,numba,numba,2.0,0.00068998336792,0.000452756881714,6.50882720947e-05,,,,,,,,,,,,,,,,,,,,,,,,,
87,87,100.0,200.0,8.0,3.0,cuda,numba,0.0,0.00861501693726,0.00835084915161,8.48770141602e-05,0.000233472004533,1.0,0.0,0.000233472004533,0.000233472004533,0.000570079997182,3.0,5.4669998104e-06,0.00019420799613,0.000182303994894,4.74559990689e-05,3.0,1.0190989432e-06,1.7247999087e-05,1.49440001696e-05,8.64319987595e-05,3.0,1.04522483956e-06,3.00799999386e-05,2.7519999072e-05,0.00662080001831,3.0,8.95550871962e-05,0.00233344006538,0.002138463974
88,88,100.0,200.0,8.0,3.0,cuda,numba,1.0,0.00854897499084,0.00805616378784,8.70227813721e-05,0.000214591994882,1.0,0.0,0.000214591994882,0.000214591994882,0.000565631985664,3.0,5.4368681571e-07,0.000189311996102,0.000188127994537,5.07840011269e-05,3.0,2.61280895403e-08,1.69600006193e-05,1.6896000132e-05,8.85119996965e-05,3.0,2.61278614139e-07,2.98239998519e-05,2.91840005666e-05,0.00642083191872,3.0,9.69317747641e-07,0.00214156794548,0.00213923192024
89,89,100.0,200.0,8.0,3.0,cuda,numba,2.0,0.00848984718323,0.00803804397583,8.29696655273e-05,0.000208992004395,1.0,0.0,0.000208992004395,0.000208992004395,0.000554304003716,3.0,5.88261051581e-06,0.000189536005259,0.000176479995251,4.89279991016e-05,3.0,1.21609313803e-06,1.7247999087e-05,1.45920002833e-05,8.85119996965e-05,3.0,6.57364574119e-07,3.00159994513e-05,2.85759996623e-05,0.0064189760685,3.0,1.55223335862e-06,0.00214179205894,0.00213814401627
90,90,100.0,200.0,16.0,3.0,numba,numba,0.0,0.00127696990967,0.000823974609375,8.51154327393e-05,,,,,,,,,,,,,,,,,,,,,,,,,
91,91,100.0,200.0,16.0,3.0,numba,numba,1.0,0.00103497505188,0.000793933868408,7.70092010498e-05,,,,,,,,,,,,,,,,,,,,,,,,,
92,92,100.0,200.0,16.0,3.0,numba,numba,2.0,0.00104999542236,0.000795125961304,8.20159912109e-05,,,,,,,,,,,,,,,,,,,,,,,,,
93,93,100.0,200.0,16.0,3.0,cuda,numba,0.0,0.0152010917664,0.0149137973785,0.000107049942017,0.00021510399878,1.0,0.0,0.00021510399878,0.00021510399878,0.00058806400001,3.0,1.58941873687e-05,0.000217344000936,0.00017919999361,4.82560005039e-05,3.0,1.19199731512e-06,1.69600006193e-05,1.43999997526e-05,8.50559994578e-05,3.0,1.07219955332e-06,2.96960007399e-05,2.7071999386e-05,0.0130866880417,3.0,0.00026761473675,0.00474067211151,0.00416950416565
94,94,100.0,200.0,16.0,3.0,cuda,numba,1.0,0.0146970748901,0.0141930580139,0.000106334686279,0.000222335994244,1.0,0.0,0.000222335994244,0.000222335994244,0.000571424007416,3.0,9.20552709226e-07,0.00019139200449,0.000189216002822,4.97280005366e-05,3.0,1.33329047658e-06,1.7791999504e-05,1.47200003266e-05,8.96320007741e-05,3.0,5.04162050671e-07,3.03680002689e-05,2.91840005666e-05,0.0125209922791,3.0,1.28093354331e-06,0.00417526388168,0.00417212820053
95,95,100.0,200.0,16.0,3.0,cuda,numba,2.0,0.014683008194,0.0141820907593,0.000112295150757,0.000217375993729,1.0,0.0,0.000217375993729,0.000217375993729,0.000572416007519,3.0,3.85014541371e-06,0.000195199996233,0.000185824006796,4.88959997892e-05,3.0,1.34357676394e-06,1.73119995743e-05,1.43999997526e-05,8.85119996965e-05,3.0,5.9752344112e-07,3.00479996949e-05,2.86720003933e-05,0.0125192642212,3.0,1.44352277943e-06,0.00417507219315,0.0041716799736
96,96,100.0,200.0,32.0,3.0,numba,numba,0.0,0.00214695930481,0.00162601470947,0.0001220703125,,,,,,,,,,,,,,,,,,,,,,,,,
97,97,100.0,200.0,32.0,3.0,numba,numba,1.0,0.00183296203613,0.00154614448547,0.000119209289551,,,,,,,,,,,,,,,,,,,,,,,,,
98,98,100.0,200.0,32.0,3.0,numba,numba,2.0,0.00181889533997,0.001540184021,0.000109910964966,,,,,,,,,,,,,,,,,,,,,,,,,
99,99,100.0,200.0,32.0,3.0,cuda,numba,0.0,0.0268771648407,0.0265531539917,0.000139951705933,0.000216736003757,1.0,0.0,0.000216736003757,0.000216736003757,0.000559584006667,3.0,8.04582358813e-06,0.000195424005389,0.000175935998559,4.84160007909e-05,3.0,1.09560740693e-06,1.6992000863e-05,1.45920002833e-05,8.63680001348e-05,3.0,1.12754279429e-06,3.03360000253e-05,2.76800002903e-05,0.0248752317429,3.0,8.37817367067e-05,0.00841020774841,0.00823056030273
100,100,100.0,200.0,32.0,3.0,cuda,numba,1.0,0.0268280506134,0.0262968540192,0.000134944915771,0.000203007996082,1.0,0.0,0.000203007996082,0.000203007996082,0.000552512004972,3.0,4.43500165403e-06,0.000187744006515,0.000177919998765,4.79679992422e-05,3.0,1.26452864866e-06,1.72799993306e-05,1.42719997093e-05,8.55039991438e-05,3.0,5.8792659059e-07,2.92160008103e-05,2.77759991586e-05,0.0246988477707,3.0,1.81626716477e-06,0.00823516845703,0.00823071956635
101,101,100.0,200.0,32.0,3.0,cuda,numba,2.0,0.0268049240112,0.0262930393219,0.000131130218506,0.000207839995623,1.0,0.0,0.000207839995623,0.000207839995623,0.000560320004821,3.0,4.96184446116e-06,0.000192607998848,0.000180480003357,4.82559995726e-05,3.0,1.21609313803e-06,1.7023999244e-05,1.43680004403e-05,8.62399991602e-05,3.0,7.01247599968e-07,2.94080004096e-05,2.77759991586e-05,0.0246941757202,3.0,6.50017026403e-07,0.00823225593567,0.00823068809509
102,102,100.0,200.0,64.0,3.0,numba,numba,0.0,0.00361394882202,0.00305891036987,0.000186204910278,,,,,,,,,,,,,,,,,,,,,,,,,
103,103,100.0,200.0,64.0,3.0,numba,numba,1.0,0.0034818649292,0.00309777259827,0.000182151794434,,,,,,,,,,,,,,,,,,,,,,,,,
104,104,100.0,200.0,64.0,3.0,numba,numba,2.0,0.00342106819153,0.00305604934692,0.00018310546875,,,,,,,,,,,,,,,,,,,,,,,,,
105,105,100.0,200.0,64.0,3.0,cuda,numba,0.0,0.0513370037079,0.0509481430054,0.000191688537598,0.000214016005397,1.0,0.0,0.000214016005397,0.000214016005397,0.000581920012832,3.0,3.09307985914e-06,0.000196608006954,0.000189631998539,5.05280010402e-05,3.0,9.17581131145e-08,1.69600006193e-05,1.67360007763e-05,8.72320011258e-05,3.0,3.99964325752e-07,2.96320002526e-05,2.87040006369e-05,0.0492367362976,3.0,8.15092546449e-05,0.0165274887085,0.0163524150848
106,106,100.0,200.0,64.0,3.0,cuda,numba,1.0,0.051472902298,0.0508410930634,0.000205993652344,0.000225183993578,1.0,0.0,0.000225183993578,0.000225183993578,0.000630719989538,3.0,3.84115347131e-06,0.000215327993035,0.000206047996879,5.04640005529e-05,3.0,1.43402229108e-06,1.83680001646e-05,1.4911999926e-05,9.06559992582e-05,3.0,2.11302300919e-06,3.31839993596e-05,2.84160003066e-05,0.0490892810822,3.0,6.93244192283e-07,0.0163639678955,0.0163622722626
107,107,100.0,200.0,64.0,3.0,cuda,numba,2.0,0.0512778759003,0.0506949424744,0.000195980072021,0.000203391999006,1.0,0.0,0.000203391999006,0.000203391999006,0.000585855990648,3.0,9.03784573103e-06,0.000203455999494,0.000182687997818,5.13279978186e-05,3.0,3.02828138456e-07,1.75039991736e-05,1.67679991573e-05,8.77439994365e-05,3.0,7.04484292629e-07,3.02399992943e-05,2.86720003933e-05,0.0490652160645,3.0,1.34322581474e-06,0.0163565120697,0.0163532791138
108,108,100.0,1000.0,2.0,3.0,numba,numba,0.0,0.00104904174805,0.00059700012207,9.29832458496e-05,,,,,,,,,,,,,,,,,,,,,,,,,
109,109,100.0,1000.0,2.0,3.0,numba,numba,1.0,0.000833034515381,0.000578165054321,9.51290130615e-05,,,,,,,,,,,,,,,,,,,,,,,,,
110,110,100.0,1000.0,2.0,3.0,numba,numba,2.0,0.000829219818115,0.000579118728638,8.98838043213e-05,,,,,,,,,,,,,,,,,,,,,,,,,
111,111,100.0,1000.0,2.0,3.0,cuda,numba,0.0,0.0101680755615,0.00988507270813,0.000106811523438,0.000292448014021,1.0,0.0,0.000292448014021,0.000292448014021,0.000561311990023,3.0,4.93388100784e-06,0.000191167995334,0.00018016000092,5.10720014572e-05,3.0,1.13888829631e-07,1.71840004623e-05,1.69280003756e-05,8.95679984242e-05,3.0,6.92758676817e-07,3.07199992239e-05,2.90239993483e-05,0.00809436798096,3.0,9.11593732148e-05,0.00282700800896,0.00263113594055
112,112,100.0,1000.0,2.0,3.0,cuda,numba,1.0,0.0100519657135,0.0095751285553,0.000110864639282,0.000271551996469,1.0,0.0,0.000271551996469,0.000271551996469,0.000553407996893,3.0,5.48911825018e-06,0.000189344003797,0.000176799997687,4.92159994319e-05,3.0,8.0799557596e-07,1.7023999244e-05,1.52639998123e-05,8.72320011258e-05,3.0,2.71947464602e-07,2.93439999223e-05,2.87040006369e-05,0.00789955186844,3.0,2.32121706712e-06,0.00263587188721,0.00263020801544
113,113,100.0,1000.0,2.0,3.0,cuda,numba,2.0,0.0100629329681,0.00957107543945,0.000113964080811,0.000257568001747,1.0,0.0,0.000257568001747,0.000257568001747,0.000559551998973,3.0,4.90546109272e-06,0.000192192003131,0.000180224001408,4.68159997836e-05,3.0,8.46371231367e-07,1.6799999401e-05,1.49440001696e-05,8.86399988085e-05,3.0,1.57209397497e-06,3.1615998596e-05,2.78079994023e-05,0.00789769601822,3.0,1.92041413644e-06,0.00263491201401,0.00263020801544
114,114,100.0,1000.0,4.0,3.0,numba,numba,0.0,0.00151515007019,0.00104093551636,0.000114917755127,,,,,,,,,,,,,,,,,,,,,,,,,
115,115,100.0,1000.0,4.0,3.0,numba,numba,1.0,0.00134205818176,0.001060962677,0.000117778778076,,,,,,,,,,,,,,,,,,,,,,,,,
116,116,100.0,1000.0,4.0,3.0,numba,numba,2.0,0.00134205818176,0.00105619430542,0.000124216079712,,,,,,,,,,,,,,,,,,,,,,,,,
117,117,100.0,1000.0,4.0,3.0,cuda,numba,0.0,0.017786026001,0.0174691677094,0.000140190124512,0.000277024000883,1.0,0.0,0.000277024000883,0.000277024000883,0.000567039996386,3.0,8.34999015401e-06,0.000199103996158,0.000178655996919,4.88000009209e-05,3.0,9.58695691238e-07,1.6992000863e-05,1.4911999926e-05,8.58880020678e-05,3.0,2.97138894487e-07,2.89280004799e-05,2.82240007073e-05,0.0156913275719,3.0,8.71610324553e-05,0.00535369586945,0.00516739177704
118,118,100.0,1000.0,4.0,3.0,cuda,numba,1.0,0.0176968574524,0.0171821117401,0.000145196914673,0.000265024006367,1.0,0.0,0.000265024006367,0.000265024006367,0.00055952000618,3.0,7.4113115956e-06,0.000192064002156,0.000176032006741,4.68800012022e-05,3.0,1.12086321541e-06,1.71840004623e-05,1.45920002833e-05,8.56640003622e-05,3.0,8.9154513042e-07,2.96960007399e-05,2.7519999072e-05,0.0155095362663,3.0,2.19369660029e-06,0.00517292785645,0.00516800022125
119,119,100.0,1000.0,4.0,3.0,cuda,numba,2.0,0.0176930427551,0.0171830654144,0.0001380443573,0.000258848011494,1.0,0.0,0.000258848011494,0.000258848011494,0.000558816000819,3.0,2.2469971674e-06,0.000188511997461,0.000183200001717,4.84479991719e-05,3.0,1.1275426269e-06,1.70559994876e-05,1.45600000396e-05,8.73280018568e-05,3.0,7.06097924035e-07,2.99520008266e-05,2.82240007073e-05,0.0155102715492,3.0,2.10200147429e-06,0.00517292785645,0.00516790390015
120,120,100.0,1000.0,8.0,3.0,numba,numba,0.0,0.00249886512756,0.00196814537048,0.000174045562744,,,,,,,,,,,,,,,,,,,,,,,,,
121,121,100.0,1000.0,8.0,3.0,numba,numba,1.0,0.00233602523804,0.00197720527649,0.000179052352905,,,,,,,,,,,,,,,,,,,,,,,,,
122,122,100.0,1000.0,8.0,3.0,numba,numba,2.0,0.00232696533203,0.00196623802185,0.000179767608643,,,,,,,,,,,,,,,,,,,,,,,,,
123,123,100.0,1000.0,8.0,3.0,cuda,numba,0.0,0.0330009460449,0.0326251983643,0.000200986862183,0.000272287994623,1.0,0.0,0.000272287994623,0.000272287994623,0.000562175989151,3.0,5.24884288139e-06,0.000192223995924,0.000180096000433,4.85120005906e-05,3.0,1.21131257569e-06,1.71520002186e-05,1.446400024e-05,8.46080016345e-05,3.0,9.79824784551e-07,2.94080004096e-05,2.70080007613e-05,0.0308860797882,3.0,8.27607923745e-05,0.0104123840332,0.0102351036072
124,124,100.0,1000.0,8.0,3.0,cuda,numba,1.0,0.0332009792328,0.032567024231,0.000221967697144,0.000297311991453,1.0,0.0,0.000297311991453,0.000297311991453,0.000608928009868,3.0,4.34454410225e-06,0.000206080004573,0.000196832001209,5.02400016412e-05,3.0,1.21131301309e-06,1.77280008793e-05,1.50399999693e-05,9.14560016245e-05,3.0,1.25966055803e-06,3.13920006156e-05,2.87040006369e-05,0.0307448644638,3.0,1.33831669012e-06,0.0102501764297,0.0102472324371
125,125,100.0,1000.0,8.0,3.0,cuda,numba,2.0,0.0334501266479,0.0326697826385,0.00022292137146,0.000321280002594,1.0,0.0,0.000321280002594,0.000321280002594,0.000620927989483,3.0,8.82565904707e-06,0.000216895997524,0.000195455998182,5.50400000066e-05,3.0,7.62797738544e-07,1.9424000755e-05,1.77599992603e-05,9.84320044518e-05,3.0,8.49591936916e-07,3.39840017259e-05,3.20000015199e-05,0.0307558078766,3.0,1.36236128546e-06,0.0102537918091,0.0102505598068
126,126,100.0,1000.0,16.0,3.0,numba,numba,0.0,0.00524997711182,0.00438284873962,0.000289916992188,,,,,,,,,,,,,,,,,,,,,,,,,
127,127,100.0,1000.0,16.0,3.0,numba,numba,1.0,0.00481414794922,0.00429797172546,0.00032114982605,,,,,,,,,,,,,,,,,,,,,,,,,
128,128,100.0,1000.0,16.0,3.0,numba,numba,2.0,0.00464200973511,0.00415015220642,0.000307083129883,,,,,,,,,,,,,,,,,,,,,,,,,
129,129,100.0,1000.0,16.0,3.0,cuda,numba,0.0,0.0637290477753,0.0632400512695,0.00029993057251,0.000302432000637,1.0,0.0,0.000302432000637,0.000302432000637,0.000617600008845,3.0,3.90700393398e-06,0.000209376007318,0.000200415998697,5.16160018742e-05,3.0,2.22215283086e-07,1.74720007926e-05,1.69280003756e-05,8.94719995558e-05,3.0,7.5905877395e-07,3.07199992239e-05,2.88639999926e-05,0.0613528633118,3.0,9.29919139376e-05,0.0205823040009,0.0203796482086
130,130,100.0,1000.0,16.0,3.0,cuda,numba,1.0,0.0637009143829,0.0629570484161,0.000304937362671,0.000276064008474,1.0,0.0,0.000276064008474,0.000276064008474,0.000639519989491,3.0,1.80345651921e-06,0.000214911997318,0.000210687994957,4.96320016682e-05,3.0,1.11250837247e-06,1.7440000549e-05,1.49760004133e-05,8.91520008445e-05,3.0,1.10676577807e-06,3.12639996409e-05,2.87360008806e-05,0.0611531200409,3.0,2.45612117389e-06,0.0203873596191,0.0203813438416
131,131,100.0,1000.0,16.0,3.0,cuda,numba,2.0,0.0638089179993,0.0629847049713,0.00031304359436,0.00032335999608,1.0,0.0,0.00032335999608,0.00032335999608,0.000613248005509,3.0,6.71364445987e-06,0.000213855996728,0.000198816001415,5.17440009862e-05,3.0,1.86882965419e-06,1.96800008416e-05,1.5135999769e-05,9.09119993448e-05,3.0,1.06164153288e-06,3.17759998143e-05,2.93119996786e-05,0.0611445446014,3.0,5.87040933698e-06,0.0203888645172,0.02037449646
132,132,100.0,1000.0,32.0,3.0,numba,numba,0.0,0.00986385345459,0.00891590118408,0.000514984130859,,,,,,,,,,,,,,,,,,,,,,,,,
133,133,100.0,1000.0,32.0,3.0,numba,numba,1.0,0.00912404060364,0.0084228515625,0.000491857528687,,,,,,,,,,,,,,,,,,,,,,,,,
134,134,100.0,1000.0,32.0,3.0,numba,numba,2.0,0.00884890556335,0.0081639289856,0.000490188598633,,,,,,,,,,,,,,,,,,,,,,,,,
135,135,100.0,1000.0,32.0,3.0,cuda,numba,0.0,0.12477517128,0.124100923538,0.000470161437988,0.00028393599391,1.0,0.0,0.00028393599391,0.00028393599391,0.000639167994261,3.0,5.23412987349e-06,0.000220256000757,0.000207967996597,5.56480009109e-05,3.0,8.83853730358e-07,1.977599971e-05,1.77280008793e-05,9.55199990422e-05,3.0,1.26740469132e-06,3.27679999173e-05,3.00479996949e-05,0.122216159821,3.0,0.000105777427161,0.040888256073,0.0406604156494
136,136,100.0,1000.0,32.0,3.0,cuda,numba,1.0,0.124871015549,0.123885154724,0.000460147857666,0.00034873598814,1.0,0.0,0.00034873598814,0.00034873598814,0.000625024005771,3.0,2.21338264744e-06,0.00021123200655,0.000205855995417,5.06879985332e-05,3.0,2.72783515249e-07,1.7119999975e-05,1.65119990706e-05,8.87039992958e-05,3.0,6.67156753369e-07,3.02719995379e-05,2.86720003933e-05,0.121990467072,3.0,7.46747448737e-06,0.0406740493774,0.0406581459045
137,137,100.0,1000.0,32.0,3.0,cuda,numba,2.0,0.124912977219,0.123898267746,0.000488996505737,0.000354303985834,1.0,0.0,0.000354303985834,0.000354303985834,0.000628224000335,3.0,4.12696985802e-06,0.0002150080055,0.00020518399775,4.86400006339e-05,3.0,1.02277722701e-06,1.7119999975e-05,1.47839998826e-05,8.63999985158e-05,3.0,1.82895105939e-07,2.90239993483e-05,2.85759996623e-05,0.122010368347,3.0,9.7994043011e-06,0.040681728363,0.0406577606201
138,138,100.0,1000.0,64.0,3.0,numba,numba,0.0,0.0185461044312,0.0172488689423,0.000770807266235,,,,,,,,,,,,,,,,,,,,,,,,,
139,139,100.0,1000.0,64.0,3.0,numba,numba,1.0,0.0184178352356,0.0174601078033,0.000743865966797,,,,,,,,,,,,,,,,,,,,,,,,,
140,140,100.0,1000.0,64.0,3.0,numba,numba,2.0,0.0183811187744,0.0174076557159,0.000763177871704,,,,,,,,,,,,,,,,,,,,,,,,,
141,141,100.0,1000.0,64.0,3.0,cuda,numba,0.0,0.246898174286,0.245929002762,0.000751972198486,0.000317919999361,1.0,0.0,0.000317919999361,0.000317919999361,0.000690240010619,3.0,6.00037377361e-06,0.000237727999687,0.000223072007298,5.64479995519e-05,3.0,1.12167543735e-06,1.98079999536e-05,1.7247999087e-05,9.35999993235e-05,3.0,1.5025233609e-06,3.3055998385e-05,2.93760001659e-05,0.243945983887,3.0,0.000122536978445,0.081488609314,0.0812269134521
142,142,100.0,1000.0,64.0,3.0,cuda,numba,1.0,0.246659040451,0.245478868484,0.000760078430176,0.00025689598918,1.0,0.0,0.00025689598918,0.00025689598918,0.000688960000873,3.0,7.45658925819e-06,0.000237471997738,0.000219615995884,5.30879991129e-05,3.0,2.38623609006e-06,2.0223999396e-05,1.44959995523e-05,9.19039975852e-05,3.0,1.76712865273e-06,3.26079986989e-05,2.83199995756e-05,0.243678909302,3.0,2.89688689705e-06,0.0812303695679,0.0812238388062
143,143,100.0,1000.0,64.0,3.0,cuda,numba,2.0,0.246632814407,0.24547290802,0.000738620758057,0.000259391993284,1.0,0.0,0.000259391993284,0.000259391993284,0.000688703984022,3.0,4.50848173486e-06,0.000235167995095,0.000224127992988,5.29919993132e-05,3.0,2.16704047674e-06,1.95199996233e-05,1.46239995956e-05,9.27359964699e-05,3.0,1.65185250836e-06,3.20959985256e-05,2.85759996623e-05,0.243674118042,3.0,2.60274818651e-06,0.0812283554077,0.0812224655151
144,144,1000.0,2.0,2.0,3.0,numba,numba,0.0,0.000488996505737,8.58306884766e-05,3.91006469727e-05,,,,,,,,,,,,,,,,,,,,,,,,,
145,145,1000.0,2.0,2.0,3.0,numba,numba,1.0,0.000267028808594,7.70092010498e-05,3.38554382324e-05,,,,,,,,,,,,,,,,,,,,,,,,,
146,146,1000.0,2.0,2.0,3.0,numba,numba,2.0,0.000268936157227,7.79628753662e-05,3.38554382324e-05,,,,,,,,,,,,,,,,,,,,,,,,,
147,147,1000.0,2.0,2.0,3.0,cuda,numba,0.0,0.00251793861389,0.00228381156921,5.88893890381e-05,0.000219295993447,1.0,0.0,0.000219295993447,0.000219295993447,0.000558528006077,3.0,4.56610361929e-06,0.000192607998848,0.000182464003563,7.76000004262e-05,3.0,1.91007848224e-06,2.84800007939e-05,2.3967999965e-05,8.43519996852e-05,3.0,1.24329596876e-06,2.97919996083e-05,2.68159992993e-05,0.000564127989113,3.0,9.51419040632e-05,0.000322591990232,0.00012019199878
148,148,1000.0,2.0,2.0,3.0,cuda,numba,1.0,0.00240898132324,0.00198602676392,5.22136688232e-05,0.000193248003721,1.0,0.0,0.000193248003721,0.000193248003721,0.000551648005843,3.0,6.44603643378e-06,0.000190400004387,0.000175104007125,7.71200004965e-05,3.0,3.54736903914e-07,2.62080002576e-05,2.54399999976e-05,9.09439977258e-05,3.0,3.00372231814e-06,3.45599986613e-05,2.80639994889e-05,0.000351263999939,3.0,1.07315496656e-06,0.000118560001254,0.000116031996906
149,149,1000.0,2.0,2.0,3.0,cuda,numba,2.0,0.00242400169373,0.00198078155518,6.60419464111e-05,0.000202304005623,1.0,0.0,0.000202304005623,0.000202304005623,0.000555008009076,3.0,2.40891862096e-06,0.000186847999692,0.000181600004435,7.63200018555e-05,3.0,3.01321520311e-07,2.57920008153e-05,2.50560007989e-05,8.54079984128e-05,3.0,4.24795968458e-07,2.90559995919e-05,2.80639994889e-05,0.000354272000492,3.0,3.11265609328e-06,0.00012230399996,0.000114880003035
150,150,1000.0,2.0,4.0,3.0,numba,numba,0.0,0.000498056411743,0.000112056732178,3.57627868652e-05,,,,,,,,,,,,,,,,,,,,,,,,,
151,151,1000.0,2.0,4.0,3.0,numba,numba,1.0,0.000341892242432,0.000130891799927,4.38690185547e-05,,,,,,,,,,,,,,,,,,,,,,,,,
152,152,1000.0,2.0,4.0,3.0,numba,numba,2.0,0.000310897827148,0.000109910964966,4.50611114502e-05,,,,,,,,,,,,,,,,,,,,,,,,,
153,153,1000.0,2.0,4.0,3.0,cuda,numba,0.0,0.00240087509155,0.00217795372009,4.79221343994e-05,0.000200736001134,1.0,0.0,0.000200736001134,0.000200736001134,0.000546624004841,3.0,6.75965997777e-06,0.000189792007208,0.000173375993967,6.60160016268e-05,3.0,2.13551888162e-06,2.50240005553e-05,2.04160008579e-05,8.21439996362e-05,3.0,1.43900915726e-07,2.75839995593e-05,2.72640008479e-05,0.000516447998583,3.0,7.95902439518e-05,0.000284703999758,0.000115167997777
154,154,1000.0,2.0,4.0,3.0,cuda,numba,1.0,0.00234699249268,0.00191593170166,4.91142272949e-05,0.000189567998052,1.0,0.0,0.000189567998052,0.000189567998052,0.000542496010661,3.0,2.82990369557e-06,0.000182943999767,0.000176832005382,6.14400003105e-05,3.0,5.58550133874e-07,2.12479997426e-05,1.99360009283e-05,8.10880009085e-05,3.0,2.61713698498e-07,2.73919999599e-05,2.67840009183e-05,0.000349215999246,3.0,1.27634954832e-06,0.000118207998574,0.000115423999727
155,155,1000.0,2.0,4.0,3.0,cuda,numba,2.0,0.00234699249268,0.00192594528198,6.00814819336e-05,0.000188416004181,1.0,0.0,0.000188416004181,0.000188416004181,0.000548672005534,3.0,5.12601828533e-06,0.000188639998436,0.000176192000508,6.24640006572e-05,3.0,3.5665578219e-07,2.1215999499e-05,2.03520003706e-05,8.28160010278e-05,3.0,6.96362161687e-07,2.85759996623e-05,2.69760005176e-05,0.000351039998233,3.0,9.65083216896e-07,0.000118367999792,0.000116191998124
