running recursive scan test
sum_ref =  445698416
sum_gpu =  [445698416]
CPU took:     1.43504142761  ms
Kernel took:  2.29692459106  ms
True
         887060 function calls (836406 primitive calls) in 1.728 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       10    0.000    0.000    0.000    0.000 values.py:48(get_reference)
        1    0.000    0.000    0.000    0.000 values.py:52(ConstOpMixin)
       10    0.000    0.000    0.000    0.000 values.py:53(bitcast)
        1    0.000    0.000    0.000    0.000 values.py:84(Constant)
     1631    0.002    0.000    0.003    0.000 values.py:89(__init__)
      126    0.000    0.000    0.001    0.000 values.py:94(__str__)
1709/1707    0.003    0.000    0.005    0.000 values.py:97(get_reference)
        1    0.000    0.000    0.000    0.000 version.py:1(<module>)
        1    0.000    0.000    0.000    0.000 version.py:3(<module>)
        1    0.000    0.000    0.000    0.000 warnings.py:25(_show_warning)
        1    0.000    0.000    0.000    0.000 warnings.py:322(__init__)
        1    0.000    0.000    0.000    0.000 warnings.py:343(__enter__)
        1    0.000    0.000    0.000    0.000 warnings.py:359(__exit__)
        1    0.000    0.000    0.000    0.000 warnings.py:40(formatwarning)
        4    0.000    0.000    0.001    0.000 warnings.py:49(filterwarnings)
        2    0.000    0.000    0.000    0.000 warnings.py:78(simplefilter)
        2    0.000    0.000    0.000    0.000 weakref.py:127(get)
        2    0.000    0.000    0.000    0.000 weakref.py:262(__new__)
        2    0.000    0.000    0.000    0.000 weakref.py:267(__init__)
        2    0.000    0.000    0.000    0.000 weakref.py:282(__init__)
        2    0.000    0.000    0.000    0.000 weakref.py:47(__init__)
        1    0.000    0.000    0.000    0.000 weakref.py:69(__getitem__)
        2    0.000    0.000    0.000    0.000 weakref.py:98(__setitem__)
        1    0.000    0.000    0.000    0.000 wrappers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 wrappers.py:221(UArrayArg)
        1    0.000    0.000    0.000    0.000 wrappers.py:262(_GufuncWrapper)
        1    0.000    0.000    0.000    0.000 wrappers.py:374(_GufuncObjectWrapper)
        1    0.000    0.000    0.000    0.000 wrappers.py:494(GUArrayArg)
        1    0.000    0.000    0.000    0.000 yacc.py:1152(Production)
        1    0.000    0.000    0.000    0.000 yacc.py:117(PlyLogger)
        1    0.000    0.000    0.000    0.000 yacc.py:1225(MiniProduction)
        1    0.000    0.000    0.000    0.000 yacc.py:1269(LRItem)
        1    0.000    0.000    0.000    0.000 yacc.py:1312(GrammarError)
        1    0.000    0.000    0.000    0.000 yacc.py:1314(Grammar)
        1    0.000    0.000    0.000    0.000 yacc.py:133(NullLogger)
        1    0.000    0.000    0.000    0.000 yacc.py:140(YaccError)
        1    0.000    0.000    0.000    0.000 yacc.py:178(YaccSymbol)
        1    0.000    0.000    0.000    0.000 yacc.py:1812(VersionError)
        1    0.000    0.000    0.000    0.000 yacc.py:1814(LRTable)
        1    0.000    0.000    0.000    0.000 yacc.py:191(YaccProduction)
        1    0.000    0.000    0.000    0.000 yacc.py:1930(LALRError)
        1    0.000    0.000    0.000    0.000 yacc.py:1939(LRGeneratedTable)
        1    0.000    0.000    0.000    0.000 yacc.py:239(LRParser)
        1    0.000    0.000    0.000    0.000 yacc.py:2762(ParserReflect)
        1    0.000    0.000    0.001    0.001 yacc.py:62(<module>)
      279    0.002    0.000    0.002    0.000 {__import__}
        1    0.000    0.000    0.000    0.000 {_cffi_backend._get_types}
        1    0.000    0.000    0.000    0.000 {_cffi_backend.cast}
        1    0.000    0.000    0.000    0.000 {_cffi_backend.new_pointer_type}
        1    0.000    0.000    0.000    0.000 {_cffi_backend.new_void_type}
       15    0.000    0.000    0.000    0.000 {_codecs.utf_8_decode}
       81    0.001    0.000    0.001    0.000 {_ctypes.POINTER}
       74    0.000    0.000    0.000    0.000 {_ctypes.addressof}
      153    0.000    0.000    0.000    0.000 {_ctypes.byref}
        4    0.004    0.001    0.004    0.001 {_ctypes.dlopen}
        1    0.000    0.000    0.000    0.000 {_ctypes.set_conversion_mode}
       56    0.000    0.000    0.000    0.000 {_ctypes.sizeof}
     4277    0.010    0.000    0.029    0.000 {_functools.reduce}
        3    0.000    0.000    0.000    0.000 {_hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha256}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha512}
       64    0.000    0.000    0.000    0.000 {_sre.compile}
      366    0.000    0.000    0.000    0.000 {_sre.getlower}
       21    0.000    0.000    0.000    0.000 {_struct.calcsize}
        1    0.000    0.000    0.000    0.000 {_struct.unpack}
        1    0.000    0.000    0.000    0.000 {_warnings.warn}
       17    0.000    0.000    0.000    0.000 {_weakref.proxy}
       77    0.000    0.000    0.000    0.000 {abs}
      110    0.000    0.000    0.001    0.000 {all}
       94    0.000    0.000    0.000    0.000 {any}
        1    0.000    0.000    0.000    0.000 {binascii.hexlify}
        2    0.000    0.000    0.000    0.000 {binascii.unhexlify}
       77    0.000    0.000    0.000    0.000 {bin}
      201    0.001    0.000    0.001    0.000 {built-in method __new__ of type object at 0x7f74610f0bc0}
        1    0.000    0.000    0.000    0.000 {cStringIO.StringIO}
        6    0.000    0.000    0.000    0.000 {callable}
      738    0.000    0.000    0.000    0.000 {chr}
        2    0.000    0.000    0.000    0.000 {delattr}
       32    0.001    0.000    0.001    0.000 {dir}
       32    0.000    0.000    0.000    0.000 {divmod}
        3    0.000    0.000    0.001    0.000 {eval}
       62    0.000    0.000    0.000    0.000 {filter}
     1773    0.000    0.000    0.000    0.000 {function __getitem__ at 0x7f7450484a28}
        1    0.001    0.001    0.001    0.001 {function seed at 0x7f745957f140}
5665/5643    0.004    0.000    0.004    0.000 {getattr}
      362    0.000    0.000    0.000    0.000 {globals}
      365    0.000    0.000    0.000    0.000 {hasattr}
18268/17164    0.003    0.000    0.005    0.000 {hash}
       52    0.000    0.000    0.000    0.000 {hex}
       77    0.000    0.000    0.000    0.000 {id}
        8    0.000    0.000    0.000    0.000 {imp.get_suffixes}
    90320    0.036    0.000    0.037    0.000 {isinstance}
  425/393    0.000    0.000    0.001    0.000 {issubclass}
      166    0.000    0.000    0.000    0.000 {iter}
51653/49602    0.009    0.000    0.010    0.000 {len}
     3173    0.002    0.000    0.002    0.000 {locals}
     1102    0.008    0.000    0.050    0.000 {map}
        1    0.000    0.000    0.000    0.000 {math.exp}
        2    0.000    0.000    0.000    0.000 {math.log}
        1    0.000    0.000    0.000    0.000 {math.sqrt}
     1715    0.002    0.000    0.006    0.000 {max}
      110    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
       12    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
       29    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
       22    0.000    0.000    0.000    0.000 {method '__subclasshook__' of 'object' objects}
        1    0.000    0.000    0.000    0.000 {method '_insert' of '_dispatcher.Dispatcher' objects}
        6    0.000    0.000    0.000    0.000 {method 'acquire' of 'thread.lock' objects}
     9699    0.003    0.000    0.005    0.000 {method 'add' of 'set' objects}
        1    0.000    0.000    0.000    0.000 {method 'all' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.ndarray' objects}
    55959    0.011    0.000    0.011    0.000 {method 'append' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.generic' objects}
        1    0.002    0.002    0.002    0.002 {method 'astype' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 {method 'compress' of 'numpy.ndarray' objects}
        9    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'copy' of 'dictproxy' objects}
      164    0.000    0.000    0.000    0.000 {method 'copy' of 'set' objects}
       15    0.000    0.000    0.000    0.000 {method 'decode' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'digest' of '_hashlib.HASH' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
     1198    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
       27    0.001    0.000    0.001    0.000 {method 'encode' of 'str' objects}
        4    0.000    0.000    0.000    0.000 {method 'encode' of 'unicode' objects}
        7    0.000    0.000    0.000    0.000 {method 'end' of '_sre.SRE_Match' objects}
       72    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
     2040    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
      801    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        3    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {method 'finditer' of '_sre.SRE_Pattern' objects}
24882/16381    0.049    0.000    0.092    0.000 {method 'format' of 'str' objects}
    10018    0.007    0.000    0.019    0.000 {method 'get' of 'dict' objects}
       49    0.000    0.000    0.000    0.000 {method 'get' of 'dictproxy' objects}
        1    0.000    0.000    0.000    0.000 {method 'getvalue' of 'cStringIO.StringO' objects}
      115    0.000    0.000    0.000    0.000 {method 'group' of '_sre.SRE_Match' objects}
        7    0.000    0.000    0.000    0.000 {method 'groups' of '_sre.SRE_Match' objects}
      306    0.001    0.000    0.001    0.000 {method 'index' of 'list' objects}
      366    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
     4436    0.002    0.000    0.002    0.000 {method 'insert' of 'list' objects}
      141    0.000    0.000    0.000    0.000 {method 'intersection_update' of 'set' objects}
      834    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
      110    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {method 'item' of 'numpy.ndarray' objects}
      654    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 {method 'iteritems' of 'dict' objects}
       30    0.000    0.000    0.000    0.000 {method 'itervalues' of 'dict' objects}
 6896/355    0.008    0.000    0.345    0.001 {method 'join' of 'str' objects}
      102    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
       67    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'lower' of 'unicode' objects}
     7018    0.008    0.000    0.008    0.000 {method 'match' of '_sre.SRE_Pattern' objects}
     2413    0.001    0.000    0.001    0.000 {method 'pop' of 'dict' objects}
     1738    0.001    0.000    0.001    0.000 {method 'pop' of 'list' objects}
      330    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
        1    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
        5    0.001    0.000    0.001    0.000 {method 'read' of 'file' objects}
        2    0.000    0.000    0.000    0.000 {method 'readlines' of 'file' objects}
       14    0.000    0.000    0.000    0.000 {method 'reduce' of 'numpy.ufunc' objects}
        4    0.000    0.000    0.000    0.000 {method 'release' of 'thread.lock' objects}
      105    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
       35    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
     8862    0.005    0.000    0.005    0.000 {method 'replace' of 'str' objects}
       10    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
       31    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
     4180    0.001    0.000    0.001    0.000 {method 'rstrip' of 'str' objects}
       12    0.000    0.000    0.000    0.000 {method 'search' of '_sre.SRE_Pattern' objects}
       72    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
       18    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
      934    0.000    0.000    0.000    0.000 {method 'span' of '_sre.SRE_Match' objects}
       30    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'split' of 'unicode' objects}
        7    0.001    0.000    0.001    0.000 {method 'splitlines' of 'str' objects}
     9831    0.004    0.000    0.004    0.000 {method 'startswith' of 'str' objects}
      683    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {method 'sub' of '_sre.SRE_Pattern' objects}
      158    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
      191    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
      757    0.000    0.000    0.001    0.000 {method 'update' of 'set' objects}
      656    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
       10    0.000    0.000    0.000    0.000 {method 'write' of 'cStringIO.StringO' objects}
        1    0.000    0.000    0.000    0.000 {method 'write' of 'file' objects}
     2826    0.002    0.000    0.003    0.000 {min}
     2016    0.001    0.000    0.002    0.000 {next}
        1    0.000    0.000    0.000    0.000 {numba._dispatcher.init_types}
        1    0.000    0.000    0.000    0.000 {numba._dynfunc.make_function}
        2    0.000    0.000    0.000    0.000 {numba._helperlib.rnd_seed}
        3    0.000    0.000    0.000    0.000 {numba.mviewbuf.memoryview_get_buffer}
        3    0.000    0.000    0.000    0.000 {numba.mviewbuf.memoryview_get_extents_info}
        1    0.000    0.000    0.000    0.000 {numba.mviewbuf.memoryview_get_extents}
        1    0.000    0.000    0.000    0.000 {numba.runtime._nrt_python.memsys_set_atomic_cas}
        1    0.000    0.000    0.000    0.000 {numba.runtime._nrt_python.memsys_set_atomic_inc_dec}
