,Unnamed: 0,n_samples,rule,kmin,kmax,t_ensemble,t_build,t_sl,t_accuracy_CI,t_accuracy_H,t_sl_disk,t_store,t_accuracy_CI_disk,t_accuracy_H_disk,biggest_cluster,type_mat,n_assocs,n_max_degree,min_degree,max_degree,mean_degree,std_degree,accuracy_CI,accuracy_H,sl_clusts,accuracy_CI_disk,accuracy_H_disk,sl_clusts_disk,round,disk
96,96,500.0,"sk=300,th=30%",2.0,3.0,0.269083023071,0.269083023071,0.00462794303894,0.00312089920044,,0.187623023987,0.0383579730988,0.00319910049438,,339.0,sparse condensed linear,124264.0,0.0,0.0,499.0,248.528,144.00836509,0.358,,2.0,0.358,,2.0,1.0,False
97,97,500.0,"sk=300,th=30%",2.0,3.0,0.26909995079,0.26909995079,0.00462198257446,0.00319194793701,,0.189519882202,0.0383257865906,0.00319790840149,,339.0,sparse condensed linear,124264.0,0.0,0.0,499.0,248.528,144.00836509,0.358,,2.0,0.358,,2.0,2.0,False
98,98,500.0,"sk=300,th=30%",2.0,3.0,0.269450187683,0.269450187683,0.00462412834167,0.00313591957092,,0.187562227249,0.0383501052856,0.00325512886047,,339.0,sparse condensed linear,124264.0,0.0,0.0,499.0,248.528,144.00836509,0.358,,2.0,0.358,,2.0,3.0,False
99,99,500.0,"sk=300,th=30%",2.0,3.0,0.269563913345,0.269563913345,0.0046169757843,0.00310301780701,,0.187403917313,0.0383958816528,0.00321412086487,,339.0,sparse condensed linear,124264.0,0.0,0.0,499.0,248.528,144.00836509,0.358,,2.0,0.358,,2.0,4.0,False
100,100,751.0,sqrt,14.0,28.0,0.00724792480469,0.00724792480469,0.00991010665894,0.00486898422241,,,,,,239.0,full,564001.0,0.0,751.0,751.0,751.0,0.0,0.684420772304,,4.0,,,,0.0,False
101,101,751.0,sqrt,14.0,28.0,0.00745987892151,0.00745987892151,0.0100500583649,0.00476694107056,,,,,,239.0,full,564001.0,0.0,751.0,751.0,751.0,0.0,0.684420772304,,4.0,,,,1.0,False
102,102,751.0,sqrt,14.0,28.0,0.00745701789856,0.00745701789856,0.00987195968628,0.00476884841919,,,,,,239.0,full,564001.0,0.0,751.0,751.0,751.0,0.0,0.684420772304,,4.0,,,,2.0,False
103,103,751.0,sqrt,14.0,28.0,0.0074520111084,0.0074520111084,0.00991415977478,0.00477504730225,,,,,,239.0,full,564001.0,0.0,751.0,751.0,751.0,0.0,0.684420772304,,4.0,,,,3.0,False
104,104,751.0,sqrt,14.0,28.0,0.00746393203735,0.00746393203735,0.0100009441376,0.00484204292297,,,,,,239.0,full,564001.0,0.0,751.0,751.0,751.0,0.0,0.684420772304,,4.0,,,,4.0,False
105,105,751.0,sqrt,14.0,28.0,0.00613498687744,0.00613498687744,0.00960612297058,0.00481414794922,,,,,,239.0,full condensed,281625.0,1.0,0.0,750.0,375.0,216.794833887,0.684420772304,,4.0,,,,0.0,False
106,106,751.0,sqrt,14.0,28.0,0.00610995292664,0.00610995292664,0.00954294204712,0.00484395027161,,,,,,239.0,full condensed,281625.0,1.0,0.0,750.0,375.0,216.794833887,0.684420772304,,4.0,,,,1.0,False
107,107,751.0,sqrt,14.0,28.0,0.00613594055176,0.00613594055176,0.00963711738586,0.00477504730225,,,,,,239.0,full condensed,281625.0,1.0,0.0,750.0,375.0,216.794833887,0.684420772304,,4.0,,,,2.0,False
108,108,751.0,sqrt,14.0,28.0,0.00613379478455,0.00613379478455,0.0095579624176,0.0047709941864,,,,,,239.0,full condensed,281625.0,1.0,0.0,750.0,375.0,216.794833887,0.684420772304,,4.0,,,,3.0,False
109,109,751.0,sqrt,14.0,28.0,0.00611901283264,0.00611901283264,0.00951814651489,0.00475215911865,,,,,,239.0,full condensed,281625.0,1.0,0.0,750.0,375.0,216.794833887,0.684420772304,,4.0,,,,4.0,False
110,110,751.0,sqrt,14.0,28.0,0.109324932098,0.109324932098,0.00594902038574,0.00488495826721,,0.339073896408,0.0550100803375,0.00488615036011,,239.0,sparse complete,127774.0,0.0,116.0,253.0,170.138482024,50.1165565275,0.684420772304,,4.0,0.684420772304,,4.0,0.0,False
111,111,751.0,sqrt,14.0,28.0,0.102668046951,0.102668046951,0.00596404075623,0.00478506088257,,0.347280979156,0.0603160858154,0.00484895706177,,239.0,sparse complete,127774.0,0.0,116.0,253.0,170.138482024,50.1165565275,0.684420772304,,4.0,0.684420772304,,4.0,1.0,False
112,112,751.0,sqrt,14.0,28.0,0.102710962296,0.102710962296,0.00624513626099,0.00484204292297,,0.340532064438,0.055762052536,0.00489902496338,,239.0,sparse complete,127774.0,0.0,116.0,253.0,170.138482024,50.1165565275,0.684420772304,,4.0,0.684420772304,,4.0,2.0,False
113,113,751.0,sqrt,14.0,28.0,0.102670907974,0.102670907974,0.00595903396606,0.00480794906616,,0.339156866074,0.0553789138794,0.00486207008362,,239.0,sparse complete,127774.0,0.0,116.0,253.0,170.138482024,50.1165565275,0.684420772304,,4.0,0.684420772304,,4.0,3.0,False
114,114,751.0,sqrt,14.0,28.0,0.108850002289,0.108850002289,0.00596785545349,0.00484299659729,,0.340237140656,0.0554440021515,0.00485301017761,,239.0,sparse complete,127774.0,0.0,116.0,253.0,170.138482024,50.1165565275,0.684420772304,,4.0,0.684420772304,,4.0,4.0,False
115,115,751.0,sqrt,14.0,28.0,0.0690889358521,0.0690889358521,0.00318002700806,0.00484013557434,,0.259883880615,0.053680896759,0.00488686561584,,239.0,sparse condensed const,63887.0,0.0,0.0,239.0,85.069241012,57.4230730647,0.684420772304,,4.0,0.684420772304,,4.0,0.0,False
116,116,751.0,sqrt,14.0,28.0,0.0693318843842,0.0693318843842,0.00327181816101,0.0048840045929,,0.260790109634,0.0535230636597,0.00490307807922,,239.0,sparse condensed const,63887.0,0.0,0.0,239.0,85.069241012,57.4230730647,0.684420772304,,4.0,0.684420772304,,4.0,1.0,False
117,117,751.0,sqrt,14.0,28.0,0.0691781044006,0.0691781044006,0.00316286087036,0.00480198860168,,0.259336948395,0.0532348155975,0.00486612319946,,239.0,sparse condensed const,63887.0,0.0,0.0,239.0,85.069241012,57.4230730647,0.684420772304,,4.0,0.684420772304,,4.0,2.0,False
118,118,751.0,sqrt,14.0,28.0,0.0692138671875,0.0692138671875,0.00317215919495,0.00482797622681,,0.259457111359,0.0531411170959,0.00482487678528,,239.0,sparse condensed const,63887.0,0.0,0.0,239.0,85.069241012,57.4230730647,0.684420772304,,4.0,0.684420772304,,4.0,3.0,False
119,119,751.0,sqrt,14.0,28.0,0.0691211223602,0.0691211223602,0.00317287445068,0.00481700897217,,0.26016497612,0.0530369281769,0.00486707687378,,239.0,sparse condensed const,63887.0,0.0,0.0,239.0,85.069241012,57.4230730647,0.684420772304,,4.0,0.684420772304,,4.0,4.0,False
120,120,751.0,sqrt,14.0,28.0,0.069051027298,0.069051027298,0.00316405296326,0.00483202934265,,0.261684894562,0.0531060695648,0.00500106811523,,239.0,sparse condensed linear,63887.0,0.0,0.0,239.0,85.069241012,57.4230730647,0.684420772304,,4.0,0.684420772304,,4.0,0.0,False
121,121,751.0,sqrt,14.0,28.0,0.0688438415527,0.0688438415527,0.00317597389221,0.00478792190552,,0.260528087616,0.0532059669495,0.00492191314697,,239.0,sparse condensed linear,63887.0,0.0,0.0,239.0,85.069241012,57.4230730647,0.684420772304,,4.0,0.684420772304,,4.0,1.0,False
122,122,751.0,sqrt,14.0,28.0,0.0690259933472,0.0690259933472,0.00315880775452,0.00488495826721,,0.260293960571,0.0532751083374,0.00492191314697,,239.0,sparse condensed linear,63887.0,0.0,0.0,239.0,85.069241012,57.4230730647,0.684420772304,,4.0,0.684420772304,,4.0,2.0,False
123,123,751.0,sqrt,14.0,28.0,0.0690639019012,0.0690639019012,0.00319314002991,0.00481581687927,,0.260859966278,0.0535039901733,0.00488805770874,,239.0,sparse condensed linear,63887.0,0.0,0.0,239.0,85.069241012,57.4230730647,0.684420772304,,4.0,0.684420772304,,4.0,3.0,False
124,124,751.0,sqrt,14.0,28.0,0.0688760280609,0.0688760280609,0.0032320022583,0.00492119789124,,0.260021924973,0.0535459518433,0.00484585762024,,239.0,sparse condensed linear,63887.0,0.0,0.0,239.0,85.069241012,57.4230730647,0.684420772304,,4.0,0.684420772304,,4.0,4.0,False
125,125,751.0,2sqrt,28.0,56.0,0.00575995445251,0.00575995445251,0.00987100601196,0.00495100021362,,,,,,117.0,full,564001.0,0.0,751.0,751.0,751.0,0.0,0.838881491345,,5.0,,,,0.0,False
126,126,751.0,2sqrt,28.0,56.0,0.00622010231018,0.00622010231018,0.00996804237366,0.00501585006714,,,,,,117.0,full,564001.0,0.0,751.0,751.0,751.0,0.0,0.838881491345,,5.0,,,,1.0,False
127,127,751.0,2sqrt,28.0,56.0,0.00623083114624,0.00623083114624,0.00996494293213,0.00502800941467,,,,,,117.0,full,564001.0,0.0,751.0,751.0,751.0,0.0,0.838881491345,,5.0,,,,2.0,False
128,128,751.0,2sqrt,28.0,56.0,0.00620985031128,0.00620985031128,0.00993013381958,0.00488090515137,,,,,,117.0,full,564001.0,0.0,751.0,751.0,751.0,0.0,0.838881491345,,5.0,,,,3.0,False
129,129,751.0,2sqrt,28.0,56.0,0.00623798370361,0.00623798370361,0.00990509986877,0.00499987602234,,,,,,117.0,full,564001.0,0.0,751.0,751.0,751.0,0.0,0.838881491345,,5.0,,,,4.0,False
130,130,751.0,2sqrt,28.0,56.0,0.00583004951477,0.00583004951477,0.00957989692688,0.00495791435242,,,,,,117.0,full condensed,281625.0,1.0,0.0,750.0,375.0,216.794833887,0.838881491345,,5.0,,,,0.0,False
131,131,751.0,2sqrt,28.0,56.0,0.00582408905029,0.00582408905029,0.00956392288208,0.00494503974915,,,,,,117.0,full condensed,281625.0,1.0,0.0,750.0,375.0,216.794833887,0.838881491345,,5.0,,,,1.0,False
132,132,751.0,2sqrt,28.0,56.0,0.0058228969574,0.0058228969574,0.00966000556946,0.00501894950867,,,,,,117.0,full condensed,281625.0,1.0,0.0,750.0,375.0,216.794833887,0.838881491345,,5.0,,,,2.0,False
133,133,751.0,2sqrt,28.0,56.0,0.00586104393005,0.00586104393005,0.00971603393555,0.00495886802673,,,,,,117.0,full condensed,281625.0,1.0,0.0,750.0,375.0,216.794833887,0.838881491345,,5.0,,,,3.0,False
134,134,751.0,2sqrt,28.0,56.0,0.00583386421204,0.00583386421204,0.00963401794434,0.00498104095459,,,,,,117.0,full condensed,281625.0,1.0,0.0,750.0,375.0,216.794833887,0.838881491345,,5.0,,,,4.0,False
135,135,751.0,2sqrt,28.0,56.0,0.0629620552063,0.0629620552063,0.00409603118896,0.00492095947266,,0.276240110397,0.05397605896,0.00505709648132,,117.0,sparse complete,83120.0,0.0,66.0,152.0,110.679094541,16.2780296733,0.838881491345,,5.0,0.838881491345,,5.0,0.0,False
136,136,751.0,2sqrt,28.0,56.0,0.0608580112457,0.0608580112457,0.00416779518127,0.00491499900818,,0.277140140533,0.0686919689178,0.00522303581238,,117.0,sparse complete,83120.0,0.0,66.0,152.0,110.679094541,16.2780296733,0.838881491345,,5.0,0.838881491345,,5.0,1.0,False
137,137,751.0,2sqrt,28.0,56.0,0.0608940124512,0.0608940124512,0.0041618347168,0.00502395629883,,0.276220083237,0.054212808609,0.00512313842773,,117.0,sparse complete,83120.0,0.0,66.0,152.0,110.679094541,16.2780296733,0.838881491345,,5.0,0.838881491345,,5.0,2.0,False
138,138,751.0,2sqrt,28.0,56.0,0.0609660148621,0.0609660148621,0.00410890579224,0.00505399703979,,0.275969982147,0.0541348457336,0.00506210327148,,117.0,sparse complete,83120.0,0.0,66.0,152.0,110.679094541,16.2780296733,0.838881491345,,5.0,0.838881491345,,5.0,3.0,False
139,139,751.0,2sqrt,28.0,56.0,0.0631442070007,0.0631442070007,0.00428891181946,0.00497508049011,,0.276968955994,0.0542819499969,0.00510191917419,,117.0,sparse complete,83120.0,0.0,66.0,152.0,110.679094541,16.2780296733,0.838881491345,,5.0,0.838881491345,,5.0,4.0,False
140,140,751.0,2sqrt,28.0,56.0,0.0384249687195,0.0384249687195,0.00233101844788,0.00499200820923,,0.235239982605,0.0531499385834,0.00508904457092,,117.0,sparse condensed const,41560.0,0.0,0.0,138.0,55.3395472703,33.6456116655,0.838881491345,,5.0,0.838881491345,,5.0,0.0,False
141,141,751.0,2sqrt,28.0,56.0,0.0385189056396,0.0385189056396,0.00231885910034,0.00495910644531,,0.236603975296,0.0528898239136,0.0049831867218,,117.0,sparse condensed const,41560.0,0.0,0.0,138.0,55.3395472703,33.6456116655,0.838881491345,,5.0,0.838881491345,,5.0,1.0,False
142,142,751.0,2sqrt,28.0,56.0,0.0386011600494,0.0386011600494,0.0023181438446,0.00501894950867,,0.236206054688,0.0531821250916,0.00507497787476,,117.0,sparse condensed const,41560.0,0.0,0.0,138.0,55.3395472703,33.6456116655,0.838881491345,,5.0,0.838881491345,,5.0,2.0,False
143,143,751.0,2sqrt,28.0,56.0,0.0387539863586,0.0387539863586,0.00233602523804,0.00501704216003,,0.236993789673,0.0530850887299,0.00508809089661,,117.0,sparse condensed const,41560.0,0.0,0.0,138.0,55.3395472703,33.6456116655,0.838881491345,,5.0,0.838881491345,,5.0,3.0,False
144,144,751.0,2sqrt,28.0,56.0,0.0386638641357,0.0386638641357,0.00244092941284,0.00494909286499,,0.238171815872,0.053368806839,0.00508403778076,,117.0,sparse condensed const,41560.0,0.0,0.0,138.0,55.3395472703,33.6456116655,0.838881491345,,5.0,0.838881491345,,5.0,4.0,False
145,145,751.0,2sqrt,28.0,56.0,0.0385758876801,0.0385758876801,0.0023090839386,0.00499796867371,,0.236675977707,0.053053855896,0.00514602661133,,117.0,sparse condensed linear,41560.0,0.0,0.0,138.0,55.3395472703,33.6456116655,0.838881491345,,5.0,0.838881491345,,5.0,0.0,False
146,146,751.0,2sqrt,28.0,56.0,0.038645029068,0.038645029068,0.00231885910034,0.00489902496338,,0.236148118973,0.0528419017792,0.00504088401794,,117.0,sparse condensed linear,41560.0,0.0,0.0,138.0,55.3395472703,33.6456116655,0.838881491345,,5.0,0.838881491345,,5.0,1.0,False
147,147,751.0,2sqrt,28.0,56.0,0.0386600494385,0.0386600494385,0.00231289863586,0.00493907928467,,0.23646402359,0.0528860092163,0.00507116317749,,117.0,sparse condensed linear,41560.0,0.0,0.0,138.0,55.3395472703,33.6456116655,0.838881491345,,5.0,0.838881491345,,5.0,2.0,False
148,148,751.0,2sqrt,28.0,56.0,0.0386309623718,0.0386309623718,0.00234913825989,0.00504183769226,,0.236027956009,0.0529870986938,0.00502705574036,,117.0,sparse condensed linear,41560.0,0.0,0.0,138.0,55.3395472703,33.6456116655,0.838881491345,,5.0,0.838881491345,,5.0,3.0,False
149,149,751.0,2sqrt,28.0,56.0,0.0385119915009,0.0385119915009,0.00236082077026,0.00498199462891,,0.239454030991,0.0530200004578,0.00500583648682,,117.0,sparse condensed linear,41560.0,0.0,0.0,138.0,55.3395472703,33.6456116655,0.838881491345,,5.0,0.838881491345,,5.0,4.0,False
150,150,751.0,"sk=sqrt_2,th=30%",58.0,76.0,0.00592303276062,0.00592303276062,0.00973916053772,0.00477695465088,,,,,,45.0,full,564001.0,0.0,751.0,751.0,751.0,0.0,0.684420772304,,4.0,,,,0.0,False
151,151,751.0,"sk=sqrt_2,th=30%",58.0,76.0,0.00668907165527,0.00668907165527,0.00984287261963,0.00477910041809,,,,,,45.0,full,564001.0,0.0,751.0,751.0,751.0,0.0,0.684420772304,,4.0,,,,1.0,False
152,152,751.0,"sk=sqrt_2,th=30%",58.0,76.0,0.00670003890991,0.00670003890991,0.00984597206116,0.00481796264648,,,,,,45.0,full,564001.0,0.0,751.0,751.0,751.0,0.0,0.684420772304,,4.0,,,,2.0,False
153,153,751.0,"sk=sqrt_2,th=30%",58.0,76.0,0.00671076774597,0.00671076774597,0.00989294052124,0.00478315353394,,,,,,45.0,full,564001.0,0.0,751.0,751.0,751.0,0.0,0.684420772304,,4.0,,,,3.0,False
154,154,751.0,"sk=sqrt_2,th=30%",58.0,76.0,0.00669097900391,0.00669097900391,0.00977993011475,0.00490784645081,,,,,,45.0,full,564001.0,0.0,751.0,751.0,751.0,0.0,0.684420772304,,4.0,,,,4.0,False
155,155,751.0,"sk=sqrt_2,th=30%",58.0,76.0,0.00682711601257,0.00682711601257,0.00948810577393,0.00480604171753,,,,,,45.0,full condensed,281625.0,1.0,0.0,750.0,375.0,216.794833887,0.684420772304,,4.0,,,,0.0,False
156,156,751.0,"sk=sqrt_2,th=30%",58.0,76.0,0.00680088996887,0.00680088996887,0.00959610939026,0.00478601455688,,,,,,45.0,full condensed,281625.0,1.0,0.0,750.0,375.0,216.794833887,0.684420772304,,4.0,,,,1.0,False
157,157,751.0,"sk=sqrt_2,th=30%",58.0,76.0,0.00682091712952,0.00682091712952,0.0094850063324,0.00478410720825,,,,,,45.0,full condensed,281625.0,1.0,0.0,750.0,375.0,216.794833887,0.684420772304,,4.0,,,,2.0,False
158,158,751.0,"sk=sqrt_2,th=30%",58.0,76.0,0.00680208206177,0.00680208206177,0.00968480110168,0.0047459602356,,,,,,45.0,full condensed,281625.0,1.0,0.0,750.0,375.0,216.794833887,0.684420772304,,4.0,,,,3.0,False
159,159,751.0,"sk=sqrt_2,th=30%",58.0,76.0,0.0067880153656,0.0067880153656,0.00950002670288,0.00482988357544,,,,,,45.0,full condensed,281625.0,1.0,0.0,750.0,375.0,216.794833887,0.684420772304,,4.0,,,,4.0,False
160,160,751.0,"sk=sqrt_2,th=30%",58.0,76.0,0.0456941127777,0.0456941127777,0.00264501571655,0.00484013557434,,0.26490187645,0.0534009933472,0.00492215156555,,45.0,sparse complete,48840.0,0.0,38.0,113.0,65.0332889481,12.872734001,0.684420772304,,4.0,0.684420772304,,4.0,0.0,False
161,161,751.0,"sk=sqrt_2,th=30%",58.0,76.0,0.0446059703827,0.0446059703827,0.00262308120728,0.00483393669128,,0.268795967102,0.0532999038696,0.00486278533936,,45.0,sparse complete,48840.0,0.0,38.0,113.0,65.0332889481,12.872734001,0.684420772304,,4.0,0.684420772304,,4.0,1.0,False
162,162,751.0,"sk=sqrt_2,th=30%",58.0,76.0,0.0444710254669,0.0444710254669,0.00259804725647,0.0047709941864,,0.265272855759,0.0557899475098,0.0048828125,,45.0,sparse complete,48840.0,0.0,38.0,113.0,65.0332889481,12.872734001,0.684420772304,,4.0,0.684420772304,,4.0,2.0,False
163,163,751.0,"sk=sqrt_2,th=30%",58.0,76.0,0.0444738864899,0.0444738864899,0.00259184837341,0.00482511520386,,0.265351057053,0.0531878471375,0.00490880012512,,45.0,sparse complete,48840.0,0.0,38.0,113.0,65.0332889481,12.872734001,0.684420772304,,4.0,0.684420772304,,4.0,3.0,False
164,164,751.0,"sk=sqrt_2,th=30%",58.0,76.0,0.0456027984619,0.0456027984619,0.00259685516357,0.00477600097656,,0.264855861664,0.0533680915833,0.00482201576233,,45.0,sparse complete,48840.0,0.0,38.0,113.0,65.0332889481,12.872734001,0.684420772304,,4.0,0.684420772304,,4.0,4.0,False
165,165,751.0,"sk=sqrt_2,th=30%",58.0,76.0,0.0295951366425,0.0295951366425,0.00156998634338,0.00483584403992,,0.230369091034,0.0524570941925,0.00481986999512,,45.0,sparse condensed const,24420.0,0.0,0.0,84.0,32.516644474,20.3655521647,0.684420772304,,4.0,0.684420772304,,4.0,0.0,False
166,166,751.0,"sk=sqrt_2,th=30%",58.0,76.0,0.0296549797058,0.0296549797058,0.00161695480347,0.00481605529785,,0.230463981628,0.0524659156799,0.00490498542786,,45.0,sparse condensed const,24420.0,0.0,0.0,84.0,32.516644474,20.3655521647,0.684420772304,,4.0,0.684420772304,,4.0,1.0,False
167,167,751.0,"sk=sqrt_2,th=30%",58.0,76.0,0.0296459197998,0.0296459197998,0.00157499313354,0.00486397743225,,0.227416992188,0.052316904068,0.00488901138306,,45.0,sparse condensed const,24420.0,0.0,0.0,84.0,32.516644474,20.3655521647,0.684420772304,,4.0,0.684420772304,,4.0,2.0,False
168,168,751.0,"sk=sqrt_2,th=30%",58.0,76.0,0.0296039581299,0.0296039581299,0.00155997276306,0.00480103492737,,0.227631092072,0.0521259307861,0.00488090515137,,45.0,sparse condensed const,24420.0,0.0,0.0,84.0,32.516644474,20.3655521647,0.684420772304,,4.0,0.684420772304,,4.0,3.0,False
169,169,751.0,"sk=sqrt_2,th=30%",58.0,76.0,0.0295898914337,0.0295898914337,0.00156402587891,0.00480914115906,,0.227777004242,0.0525619983673,0.00485181808472,,45.0,sparse condensed const,24420.0,0.0,0.0,84.0,32.516644474,20.3655521647,0.684420772304,,4.0,0.684420772304,,4.0,4.0,False
170,170,751.0,"sk=sqrt_2,th=30%",58.0,76.0,0.0296099185944,0.0296099185944,0.00158095359802,0.00477290153503,,0.22752904892,0.0523250102997,0.00481200218201,,45.0,sparse condensed linear,24420.0,0.0,0.0,84.0,32.516644474,20.3655521647,0.684420772304,,4.0,0.684420772304,,4.0,0.0,False
171,171,751.0,"sk=sqrt_2,th=30%",58.0,76.0,0.0296361446381,0.0296361446381,0.00156807899475,0.00479388237,,0.227183818817,0.0521130561829,0.00484609603882,,45.0,sparse condensed linear,24420.0,0.0,0.0,84.0,32.516644474,20.3655521647,0.684420772304,,4.0,0.684420772304,,4.0,1.0,False
172,172,751.0,"sk=sqrt_2,th=30%",58.0,76.0,0.0298020839691,0.0298020839691,0.00159978866577,0.0048189163208,,0.227449178696,0.0524997711182,0.00479412078857,,45.0,sparse condensed linear,24420.0,0.0,0.0,84.0,32.516644474,20.3655521647,0.684420772304,,4.0,0.684420772304,,4.0,2.0,False
173,173,751.0,"sk=sqrt_2,th=30%",58.0,76.0,0.0295670032501,0.0295670032501,0.00156092643738,0.00489091873169,,0.22802400589,0.0548040866852,0.00488305091858,,45.0,sparse condensed linear,24420.0,0.0,0.0,84.0,32.516644474,20.3655521647,0.684420772304,,4.0,0.684420772304,,4.0,3.0,False
174,174,751.0,"sk=sqrt_2,th=30%",58.0,76.0,0.0295760631561,0.0295760631561,0.00157189369202,0.00472497940063,,0.228275060654,0.0520930290222,0.00486898422241,,45.0,sparse condensed linear,24420.0,0.0,0.0,84.0,32.516644474,20.3655521647,0.684420772304,,4.0,0.684420772304,,4.0,4.0,False
175,175,751.0,"sk=300,th=30%",3.0,4.0,0.0251278877258,0.0251278877258,0.0100769996643,0.00462317466736,,,,,,512.0,full,564001.0,0.0,751.0,751.0,751.0,0.0,0.52862849534,,3.0,,,,0.0,False
176,176,751.0,"sk=300,th=30%",3.0,4.0,0.025171995163,0.025171995163,0.0101878643036,0.00467014312744,,,,,,512.0,full,564001.0,0.0,751.0,751.0,751.0,0.0,0.52862849534,,3.0,,,,1.0,False
177,177,751.0,"sk=300,th=30%",3.0,4.0,0.0251731872559,0.0251731872559,0.0101640224457,0.00466418266296,,,,,,512.0,full,564001.0,0.0,751.0,751.0,751.0,0.0,0.52862849534,,3.0,,,,2.0,False
178,178,751.0,"sk=300,th=30%",3.0,4.0,0.0251848697662,0.0251848697662,0.0102078914642,0.00468015670776,,,,,,512.0,full,564001.0,0.0,751.0,751.0,751.0,0.0,0.52862849534,,3.0,,,,3.0,False
179,179,751.0,"sk=300,th=30%",3.0,4.0,0.0252029895782,0.0252029895782,0.0101909637451,0.00459384918213,,,,,,512.0,full,564001.0,0.0,751.0,751.0,751.0,0.0,0.52862849534,,3.0,,,,4.0,False
180,180,751.0,"sk=300,th=30%",3.0,4.0,0.0180640220642,0.0180640220642,0.00981187820435,0.0046169757843,,,,,,512.0,full condensed,281625.0,0.0,0.0,750.0,375.0,216.794833887,0.52862849534,,3.0,,,,0.0,False
181,181,751.0,"sk=300,th=30%",3.0,4.0,0.018070936203,0.018070936203,0.00985097885132,0.0046169757843,,,,,,512.0,full condensed,281625.0,0.0,0.0,750.0,375.0,216.794833887,0.52862849534,,3.0,,,,1.0,False
182,182,751.0,"sk=300,th=30%",3.0,4.0,0.0180690288544,0.0180690288544,0.00989317893982,0.00465488433838,,,,,,512.0,full condensed,281625.0,0.0,0.0,750.0,375.0,216.794833887,0.52862849534,,3.0,,,,2.0,False
183,183,751.0,"sk=300,th=30%",3.0,4.0,0.0180950164795,0.0180950164795,0.00984311103821,0.00466704368591,,,,,,512.0,full condensed,281625.0,0.0,0.0,750.0,375.0,216.794833887,0.52862849534,,3.0,,,,3.0,False
184,184,751.0,"sk=300,th=30%",3.0,4.0,0.0181019306183,0.0181019306183,0.00987005233765,0.00465703010559,,,,,,512.0,full condensed,281625.0,0.0,0.0,750.0,375.0,216.794833887,0.52862849534,,3.0,,,,4.0,False
185,185,751.0,"sk=300,th=30%",3.0,4.0,0.562829971313,0.562829971313,0.0162010192871,0.00470018386841,,0.790102005005,0.0607099533081,0.00476384162903,,512.0,sparse complete,441978.0,0.0,495.0,750.0,588.51930759,116.833530553,0.52862849534,,3.0,0.52862849534,,3.0,0.0,False
186,186,751.0,"sk=300,th=30%",3.0,4.0,0.56437587738,0.56437587738,0.015594959259,0.00464701652527,,0.789784908295,0.0615479946136,0.00479507446289,,512.0,sparse complete,441978.0,0.0,495.0,750.0,588.51930759,116.833530553,0.52862849534,,3.0,0.52862849534,,3.0,1.0,False
187,187,751.0,"sk=300,th=30%",3.0,4.0,0.596215009689,0.596215009689,0.0155839920044,0.00468015670776,,0.790166854858,0.0648651123047,0.00476098060608,,512.0,sparse complete,441978.0,0.0,495.0,750.0,588.51930759,116.833530553,0.52862849534,,3.0,0.52862849534,,3.0,2.0,False
188,188,751.0,"sk=300,th=30%",3.0,4.0,0.562639951706,0.562639951706,0.0158140659332,0.00471210479736,,0.792324066162,0.0614740848541,0.00478720664978,,512.0,sparse complete,441978.0,0.0,495.0,750.0,588.51930759,116.833530553,0.52862849534,,3.0,0.52862849534,,3.0,3.0,False
189,189,751.0,"sk=300,th=30%",3.0,4.0,0.562674999237,0.562674999237,0.0158500671387,0.00466299057007,,0.78456902504,0.0615439414978,0.00480914115906,,512.0,sparse complete,441978.0,0.0,495.0,750.0,588.51930759,116.833530553,0.52862849534,,3.0,0.52862849534,,3.0,4.0,False
190,190,751.0,"sk=300,th=30%",3.0,4.0,0.409979104996,0.409979104996,0.00795793533325,0.00462818145752,,0.322340965271,0.057361125946,0.00471496582031,,512.0,sparse condensed const,220989.0,0.0,0.0,748.0,294.259653795,178.443597998,0.52862849534,,3.0,0.52862849534,,3.0,0.0,False
191,191,751.0,"sk=300,th=30%",3.0,4.0,0.409842014313,0.409842014313,0.00794386863708,0.00466704368591,,0.320635080338,0.057373046875,0.00475597381592,,512.0,sparse condensed const,220989.0,0.0,0.0,748.0,294.259653795,178.443597998,0.52862849534,,3.0,0.52862849534,,3.0,1.0,False
192,192,751.0,"sk=300,th=30%",3.0,4.0,0.409659147263,0.409659147263,0.00794506072998,0.00463104248047,,0.320630073547,0.0570850372314,0.00480794906616,,512.0,sparse condensed const,220989.0,0.0,0.0,748.0,294.259653795,178.443597998,0.52862849534,,3.0,0.52862849534,,3.0,2.0,False
193,193,751.0,"sk=300,th=30%",3.0,4.0,0.410305976868,0.410305976868,0.00796604156494,0.00464296340942,,0.320266008377,0.0576109886169,0.00476408004761,,512.0,sparse condensed const,220989.0,0.0,0.0,748.0,294.259653795,178.443597998,0.52862849534,,3.0,0.52862849534,,3.0,3.0,False
